,Voltage(V),Bare Electrode Current (A),PVP Electrode Current (A),Chitosan Electrode Current(A),Chitosan GO Electrode Current(A)
410,0.21,0.00000593,0.0000122,0.00006713,0.00004103
411,0.211,0.000006022,0.00001252,0.0000681,0.00004167
412,0.212,0.000006083,0.00001252,0.00006938,0.00004263
413,0.213,0.000006144,0.00001284,0.00007067,0.00004327
414,0.214,0.000006236,0.00001316,0.00007163,0.00004391
415,0.215,0.000006297,0.00001316,0.00007291,0.00004455
416,0.216,0.000006389,0.00001348,0.0000742,0.00004551
417,0.217,0.00000645,0.00001348,0.00007516,0.00004583
418,0.218,0.000006541,0.0000138,0.00007644,0.00004679
419,0.219,0.000006603,0.00001412,0.00007741,0.00004743
420,0.22,0.000006694,0.00001412,0.00007869,0.00004807
421,0.221,0.000006786,0.00001444,0.00007965,0.00004871
422,0.222,0.000006878,0.00001476,0.00008094,0.00004936
423,0.223,0.000006939,0.00001476,0.0000819,0.00005
424,0.224,0.000007,0.00001508,0.00008287,0.00005064
425,0.225,0.000007091,0.0000154,0.00008415,0.00005128
426,0.226,0.000007183,0.0000154,0.00008511,0.00005192
427,0.227,0.000007275,0.00001572,0.00008608,0.00005256
428,0.228,0.000007366,0.00001604,0.00008736,0.0000532
429,0.229,0.000007428,0.00001604,0.00008832,0.00005384
430,0.23,0.000007519,0.00001636,0.00008929,0.00005448
431,0.231,0.000007611,0.00001668,0.00009025,0.00005512
432,0.232,0.000007702,0.00001668,0.00009121,0.00005576
433,0.233,0.000007794,0.000017,0.00009218,0.00005608
434,0.234,0.000007886,0.00001732,0.00009314,0.00005672
435,0.235,0.000007977,0.00001732,0.0000941,0.00005704
436,0.236,0.000008069,0.00001764,0.00009507,0.000058
437,0.237,0.000008161,0.00001796,0.00009603,0.00005832
438,0.238,0.000008252,0.00001828,0.00009667,0.00005896
439,0.239,0.000008344,0.00001828,0.00009763,0.00005928
440,0.24,0.000008436,0.0000186,0.0000986,0.00005992
441,0.241,0.000008527,0.00001892,0.00009924,0.00006056
442,0.242,0.00000865,0.00001924,0.0001002,0.00006121
443,0.243,0.000008741,0.00001924,0.0001008,0.00006153
444,0.244,0.000008833,0.00001988,0.0001018,0.00006217
445,0.245,0.000008925,0.00001988,0.0001024,0.00006249
446,0.246,0.000009047,0.0000202,0.0001031,0.00006313
447,0.247,0.000009138,0.00002052,0.0001037,0.00006345
448,0.248,0.000009261,0.00002052,0.0001044,0.00006409
449,0.249,0.000009352,0.00002084,0.000105,0.00006409
450,0.25,0.000009444,0.00002116,0.0001057,0.00006473
451,0.251,0.000009566,0.00002148,0.0001063,0.00006505
452,0.252,0.000009658,0.0000218,0.0001069,0.00006569
453,0.253,0.00000978,0.00002212,0.0001076,0.00006569
454,0.254,0.000009902,0.00002244,0.0001079,0.00006633
455,0.255,0.00001002,0.00002244,0.0001085,0.00006665
456,0.256,0.00001015,0.00002276,0.0001089,0.00006697
457,0.257,0.00001024,0.00002308,0.0001095,0.00006729
458,0.258,0.00001036,0.0000234,0.0001098,0.00006793
459,0.259,0.00001048,0.00002372,0.0001102,0.00006793
460,0.26,0.0000106,0.00002372,0.0001108,0.00006857
461,0.261,0.00001073,0.00002404,0.0001111,0.00006857
462,0.262,0.00001085,0.00002436,0.0001114,0.00006921
463,0.263,0.00001097,0.00002468,0.0001118,0.00006921
464,0.264,0.00001109,0.000025,0.0001121,0.00006985
465,0.265,0.00001122,0.00002532,0.0001124,0.00006985
466,0.266,0.00001134,0.00002564,0.0001124,0.00007049
467,0.267,0.00001146,0.00002596,0.0001127,0.00007049
468,0.268,0.00001161,0.00002628,0.000113,0.00007081
469,0.269,0.00001174,0.0000266,0.000113,0.00007113
470,0.27,0.00001186,0.00002692,0.0001134,0.00007145
471,0.271,0.00001201,0.00002724,0.0001134,0.00007145
472,0.272,0.00001213,0.00002724,0.0001134,0.00007177
473,0.273,0.00001225,0.00002788,0.0001137,0.00007177
474,0.274,0.00001241,0.0000282,0.0001137,0.00007241
475,0.275,0.00001256,0.00002852,0.0001137,0.00007241
476,0.276,0.00001271,0.00002852,0.0001137,0.00007273
477,0.277,0.00001284,0.00002884,0.0001137,0.00007273
478,0.278,0.00001299,0.00002916,0.0001137,0.00007306
479,0.279,0.00001314,0.0000298,0.0001137,0.00007306
480,0.28,0.00001326,0.0000298,0.0001137,0.00007338
481,0.281,0.00001342,0.00003012,0.0001137,0.0000737
482,0.282,0.00001357,0.00003076,0.0001134,0.0000737
483,0.283,0.00001375,0.00003108,0.0001134,0.0000737
484,0.284,0.0000139,0.0000314,0.0001134,0.00007402
485,0.285,0.00001406,0.00003172,0.000113,0.00007402
486,0.286,0.00001421,0.00003204,0.000113,0.00007434
487,0.287,0.00001436,0.00003236,0.0001127,0.00007434
488,0.288,0.00001455,0.00003268,0.0001127,0.00007466
489,0.289,0.0000147,0.000033,0.0001124,0.00007466
490,0.29,0.00001485,0.00003332,0.0001121,0.00007498
491,0.291,0.00001504,0.00003364,0.0001121,0.00007498
492,0.292,0.00001519,0.00003396,0.0001118,0.0000753
493,0.293,0.00001537,0.00003428,0.0001114,0.00007498
494,0.294,0.00001555,0.0000346,0.0001111,0.0000753
495,0.295,0.00001571,0.00003524,0.0001108,0.0000753
496,0.296,0.00001589,0.00003556,0.0001105,0.00007562
497,0.297,0.00001607,0.00003588,0.0001105,0.0000753
498,0.298,0.00001626,0.0000362,0.0001098,0.00007562
499,0.299,0.00001644,0.00003652,0.0001098,0.00007562
500,0.3,0.00001662,0.00003684,0.0001095,0.00007594
501,0.301,0.00001681,0.00003716,0.0001092,0.00007594
502,0.302,0.00001699,0.0000378,0.0001085,0.00007594
503,0.303,0.00001717,0.00003812,0.0001085,0.00007594
504,0.304,0.00001736,0.00003844,0.0001079,0.00007626
505,0.305,0.00001757,0.00003876,0.0001076,0.00007594
506,0.306,0.00001775,0.00003908,0.0001073,0.00007626
507,0.307,0.00001794,0.00003972,0.0001069,0.00007626
508,0.308,0.00001815,0.00004004,0.0001066,0.00007626
509,0.309,0.00001833,0.00004036,0.0001063,0.00007626
510,0.31,0.00001855,0.00004068,0.0001057,0.00007626
511,0.311,0.00001876,0.000041,0.0001053,0.00007626
512,0.312,0.00001898,0.00004164,0.000105,0.00007626
513,0.313,0.00001916,0.00004196,0.0001047,0.00007626
514,0.314,0.00001937,0.00004228,0.0001041,0.00007658
515,0.315,0.00001959,0.0000426,0.0001037,0.00007658
516,0.316,0.0000198,0.00004293,0.0001034,0.00007658
517,0.317,0.00002002,0.00004357,0.0001028,0.00007658
518,0.318,0.00002023,0.00004389,0.0001024,0.00007658
519,0.319,0.00002044,0.00004421,0.0001021,0.00007658
520,0.32,0.00002069,0.00004453,0.0001018,0.00007658
521,0.321,0.0000209,0.00004517,0.0001012,0.00007626
522,0.322,0.00002112,0.00004549,0.0001008,0.00007658
523,0.323,0.00002136,0.00004581,0.0001005,0.00007658
524,0.324,0.00002157,0.00004613,0.00009988,0.00007658
525,0.325,0.00002182,0.00004645,0.00009956,0.00007658
526,0.326,0.00002206,0.00004709,0.00009924,0.00007658
527,0.327,0.00002231,0.00004741,0.0000986,0.00007658
528,0.328,0.00002255,0.00004773,0.00009828,0.00007658
529,0.329,0.0000228,0.00004837,0.00009796,0.00007626
530,0.33,0.00002304,0.00004869,0.00009731,0.00007658
531,0.331,0.00002328,0.00004901,0.00009699,0.00007626
532,0.332,0.00002353,0.00004965,0.00009667,0.00007626
533,0.333,0.00002377,0.00004997,0.00009635,0.00007626
534,0.334,0.00002402,0.00005029,0.00009571,0.00007626
535,0.335,0.00002429,0.00005061,0.00009539,0.00007626
536,0.336,0.00002454,0.00005093,0.00009507,0.00007626
537,0.337,0.00002481,0.00005157,0.00009474,0.00007626
538,0.338,0.00002506,0.00005189,0.0000941,0.00007626
539,0.339,0.00002533,0.00005221,0.00009378,0.00007626
540,0.34,0.00002558,0.00005285,0.00009346,0.00007626
541,0.341,0.00002585,0.00005317,0.00009282,0.00007626
542,0.342,0.00002613,0.00005349,0.0000925,0.00007594
543,0.343,0.0000264,0.00005381,0.00009218,0.00007594
544,0.344,0.00002668,0.00005445,0.00009153,0.00007594
545,0.345,0.00002695,0.00005477,0.00009121,0.00007594
546,0.346,0.00002723,0.00005509,0.00009089,0.00007594
547,0.347,0.0000275,0.00005541,0.00009057,0.00007594
548,0.348,0.00002778,0.00005605,0.00009025,0.00007562
549,0.349,0.00002805,0.00005637,0.00008961,0.00007562
550,0.35,0.00002836,0.00005669,0.00008929,0.00007562
551,0.351,0.00002863,0.00005701,0.00008897,0.00007562
552,0.352,0.00002894,0.00005765,0.00008864,0.00007562
553,0.353,0.00002921,0.00005797,0.00008832,0.00007562
554,0.354,0.00002952,0.00005861,0.00008768,0.00007562
555,0.355,0.00002982,0.00005893,0.00008736,0.00007562
556,0.356,0.0000301,0.00005925,0.00008704,0.0000753
557,0.357,0.0000304,0.00005957,0.00008672,0.0000753
558,0.358,0.00003071,0.00006021,0.0000864,0.0000753
559,0.359,0.00003101,0.00006053,0.00008608,0.0000753
560,0.36,0.00003135,0.00006085,0.00008575,0.0000753
561,0.361,0.00003166,0.00006149,0.00008543,0.00007498
562,0.362,0.00003196,0.00006181,0.00008511,0.00007498
563,0.363,0.00003227,0.00006213,0.00008479,0.00007498
564,0.364,0.00003257,0.00006245,0.00008415,0.00007498
565,0.365,0.00003291,0.00006309,0.00008415,0.00007498
566,0.366,0.00003321,0.00006341,0.00008351,0.00007498
567,0.367,0.00003352,0.00006373,0.00008319,0.00007466
568,0.368,0.00003386,0.00006405,0.00008287,0.00007466
569,0.369,0.00003416,0.00006437,0.00008254,0.00007466
570,0.37,0.0000345,0.00006501,0.00008222,0.00007466
571,0.371,0.00003483,0.00006533,0.0000819,0.00007466
572,0.372,0.00003517,0.00006565,0.00008158,0.00007434
573,0.373,0.00003551,0.00006597,0.00008126,0.00007434
574,0.374,0.00003584,0.00006661,0.00008094,0.00007434
575,0.375,0.00003618,0.00006693,0.00008062,0.00007434
576,0.376,0.00003648,0.00006725,0.0000803,0.00007434
577,0.377,0.00003682,0.00006757,0.00007998,0.00007402
578,0.378,0.00003716,0.00006789,0.00007965,0.00007402
579,0.379,0.00003752,0.00006821,0.00007933,0.00007402
580,0.38,0.00003786,0.00006885,0.00007901,0.00007402
581,0.381,0.00003822,0.00006917,0.00007869,0.0000737
582,0.382,0.00003856,0.00006949,0.00007837,0.0000737
583,0.383,0.0000389,0.00006981,0.00007837,0.0000737
584,0.384,0.00003926,0.00007013,0.00007805,0.0000737
585,0.385,0.0000396,0.00007045,0.00007773,0.00007338
586,0.386,0.00003994,0.00007109,0.00007741,0.0000737
587,0.387,0.0000403,0.00007109,0.00007709,0.00007338
588,0.388,0.00004064,0.00007173,0.00007677,0.00007338
589,0.389,0.000041,0.00007205,0.00007644,0.00007338
590,0.39,0.00004137,0.00007237,0.00007612,0.00007306
591,0.391,0.00004174,0.00007269,0.0000758,0.00007306
592,0.392,0.0000421,0.00007301,0.0000758,0.00007306
593,0.393,0.00004244,0.00007333,0.00007548,0.00007306
594,0.394,0.00004281,0.00007365,0.00007516,0.00007306
595,0.395,0.00004317,0.00007397,0.00007484,0.00007273
596,0.396,0.00004354,0.00007429,0.00007452,0.00007273
597,0.397,0.00004391,0.00007461,0.0000742,0.00007273
598,0.398,0.00004427,0.00007493,0.0000742,0.00007273
599,0.399,0.00004461,0.00007525,0.00007388,0.00007241
600,0.4,0.00004501,0.00007557,0.00007355,0.00007241
601,0.401,0.00004537,0.00007589,0.00007323,0.00007241
602,0.402,0.00004574,0.00007621,0.00007291,0.00007241
603,0.403,0.00004611,0.00007653,0.00007291,0.00007241
604,0.404,0.00004647,0.00007685,0.00007259,0.00007209
605,0.405,0.00004684,0.00007717,0.00007227,0.00007209
606,0.406,0.00004721,0.00007749,0.00007227,0.00007209
607,0.407,0.0000476,0.00007749,0.00007195,0.00007209
608,0.408,0.00004797,0.00007781,0.00007163,0.00007177
609,0.409,0.00004834,0.00007813,0.00007131,0.00007177
610,0.41,0.0000487,0.00007845,0.00007131,0.00007177
611,0.411,0.0000491,0.00007877,0.00007099,0.00007177
612,0.412,0.00004947,0.00007909,0.00007067,0.00007145
613,0.413,0.00004983,0.00007941,0.00007034,0.00007145
614,0.414,0.0000502,0.00007973,0.00007034,0.00007145
615,0.415,0.00005057,0.00007973,0.00007002,0.00007145
616,0.416,0.00005097,0.00008006,0.0000697,0.00007113
617,0.417,0.00005133,0.00008038,0.0000697,0.00007113
618,0.418,0.0000517,0.0000807,0.00006938,0.00007113
619,0.419,0.00005207,0.0000807,0.00006906,0.00007113
620,0.42,0.00005246,0.00008102,0.00006906,0.00007113
621,0.421,0.00005283,0.00008134,0.00006874,0.00007081
622,0.422,0.0000532,0.00008134,0.00006842,0.00007081
623,0.423,0.00005356,0.00008166,0.00006842,0.00007081
624,0.424,0.00005396,0.00008198,0.0000681,0.00007049
625,0.425,0.00005433,0.0000823,0.0000681,0.00007049
626,0.426,0.00005469,0.0000823,0.00006778,0.00007049
627,0.427,0.00005509,0.00008262,0.00006745,0.00007049
628,0.428,0.00005546,0.00008262,0.00006745,0.00007049
629,0.429,0.00005582,0.00008294,0.00006713,0.00007017
630,0.43,0.00005619,0.00008294,0.00006681,0.00007017
631,0.431,0.00005656,0.00008326,0.00006681,0.00007017
632,0.432,0.00005692,0.00008326,0.00006649,0.00006985
633,0.433,0.00005729,0.00008358,0.00006617,0.00006985
634,0.434,0.00005766,0.0000839,0.00006617,0.00006985
635,0.435,0.00005802,0.0000839,0.00006585,0.00006985
636,0.436,0.00005839,0.0000839,0.00006585,0.00006985
637,0.437,0.00005876,0.00008422,0.00006553,0.00006953
638,0.438,0.00005912,0.00008422,0.00006553,0.00006953
639,0.439,0.00005949,0.00008454,0.00006521,0.00006953
640,0.44,0.00005986,0.00008454,0.00006489,0.00006921
641,0.441,0.00006022,0.00008486,0.00006489,0.00006921
642,0.442,0.00006056,0.00008486,0.00006457,0.00006921
643,0.443,0.00006093,0.00008486,0.00006424,0.00006921
644,0.444,0.00006129,0.00008518,0.00006424,0.00006889
645,0.445,0.00006163,0.00008518,0.00006424,0.00006889
646,0.446,0.00006199,0.0000855,0.00006392,0.00006889
647,0.447,0.00006233,0.0000855,0.00006392,0.00006889
648,0.448,0.0000627,0.0000855,0.0000636,0.00006857
649,0.449,0.00006306,0.0000855,0.00006328,0.00006857
650,0.45,0.00006337,0.00008582,0.00006328,0.00006857
651,0.451,0.00006374,0.00008582,0.00006328,0.00006857
652,0.452,0.00006407,0.00008582,0.00006296,0.00006825
653,0.453,0.00006441,0.00008582,0.00006264,0.00006825
654,0.454,0.00006474,0.00008614,0.00006264,0.00006825
655,0.455,0.00006508,0.00008614,0.00006264,0.00006825
656,0.456,0.00006542,0.00008614,0.00006232,0.00006793
657,0.457,0.00006575,0.00008614,0.00006232,0.00006793
658,0.458,0.00006609,0.00008614,0.000062,0.00006793
659,0.459,0.00006642,0.00008614,0.00006168,0.00006793
660,0.46,0.00006673,0.00008614,0.00006168,0.00006793
661,0.461,0.00006707,0.00008614,0.00006168,0.00006761
662,0.462,0.00006737,0.00008646,0.00006135,0.00006761
663,0.463,0.00006768,0.00008646,0.00006135,0.00006729
664,0.464,0.00006801,0.00008646,0.00006103,0.00006729
665,0.465,0.00006832,0.00008646,0.00006103,0.00006729
666,0.466,0.00006862,0.00008646,0.00006071,0.00006729
667,0.467,0.00006893,0.00008646,0.00006071,0.00006697
668,0.468,0.00006924,0.00008646,0.00006039,0.00006697
669,0.469,0.00006954,0.00008646,0.00006039,0.00006697
670,0.47,0.00006985,0.00008646,0.00006007,0.00006697
671,0.471,0.00007012,0.00008646,0.00006007,0.00006665
672,0.472,0.00007043,0.00008646,0.00005975,0.00006665
673,0.473,0.0000707,0.00008646,0.00005975,0.00006665
674,0.474,0.00007098,0.00008646,0.00005943,0.00006665
675,0.475,0.00007128,0.00008646,0.00005943,0.00006633
676,0.476,0.00007156,0.00008614,0.00005943,0.00006633
677,0.477,0.00007183,0.00008614,0.00005911,0.00006633
678,0.478,0.00007208,0.00008614,0.00005911,0.00006601
679,0.479,0.00007235,0.00008614,0.00005879,0.00006633
680,0.48,0.00007263,0.00008614,0.00005879,0.00006601
681,0.481,0.00007287,0.00008614,0.00005847,0.00006601
682,0.482,0.00007315,0.00008582,0.00005847,0.00006569
683,0.483,0.00007339,0.00008582,0.00005847,0.00006569
684,0.484,0.00007364,0.00008582,0.00005814,0.00006569
685,0.485,0.00007388,0.00008582,0.00005814,0.00006569
686,0.486,0.00007412,0.00008582,0.00005782,0.00006537
687,0.487,0.00007437,0.0000855,0.00005782,0.00006537
688,0.488,0.00007458,0.0000855,0.00005782,0.00006537
689,0.489,0.00007483,0.0000855,0.0000575,0.00006505
690,0.49,0.00007504,0.0000855,0.0000575,0.00006505
691,0.491,0.00007529,0.00008518,0.0000575,0.00006505
692,0.492,0.0000755,0.00008518,0.00005718,0.00006505
693,0.493,0.00007571,0.00008518,0.00005718,0.00006505
694,0.494,0.00007593,0.00008518,0.00005686,0.00006473
695,0.495,0.00007614,0.00008486,0.00005686,0.00006473
696,0.496,0.00007635,0.00008486,0.00005686,0.00006473
697,0.497,0.00007654,0.00008486,0.00005654,0.00006441
698,0.498,0.00007672,0.00008454,0.00005654,0.00006441
699,0.499,0.00007693,0.00008454,0.00005622,0.00006441
700,0.5,0.00007712,0.00008454,0.00005622,0.00006441
701,0.501,0.0000773,0.00008422,0.00005622,0.00006441
702,0.502,0.00007748,0.00008422,0.0000559,0.00006409
703,0.503,0.00007764,0.00008422,0.0000559,0.00006409
704,0.504,0.00007782,0.0000839,0.00005558,0.00006409
705,0.505,0.000078,0.0000839,0.00005558,0.00006377
706,0.506,0.00007816,0.00008358,0.00005558,0.00006409
707,0.507,0.00007831,0.00008358,0.00005558,0.00006377
708,0.508,0.00007846,0.00008358,0.00005525,0.00006377
709,0.509,0.00007862,0.00008326,0.00005525,0.00006377
710,0.51,0.00007874,0.00008326,0.00005493,0.00006345
711,0.511,0.00007889,0.00008294,0.00005493,0.00006345
712,0.512,0.00007904,0.00008294,0.00005493,0.00006345
713,0.513,0.00007917,0.00008294,0.00005461,0.00006345
714,0.514,0.00007929,0.00008262,0.00005461,0.00006313
715,0.515,0.00007941,0.0000823,0.00005461,0.00006313
716,0.516,0.00007953,0.0000823,0.00005429,0.00006313
717,0.517,0.00007965,0.0000823,0.00005429,0.00006313
718,0.518,0.00007978,0.00008198,0.00005429,0.00006281
719,0.519,0.00007987,0.00008198,0.00005397,0.00006281
720,0.52,0.00007996,0.00008166,0.00005397,0.00006281
721,0.521,0.00008005,0.00008166,0.00005397,0.00006249
722,0.522,0.00008014,0.00008134,0.00005365,0.00006249
723,0.523,0.00008023,0.00008134,0.00005365,0.00006249
724,0.524,0.00008033,0.00008102,0.00005365,0.00006249
725,0.525,0.00008042,0.00008102,0.00005333,0.00006217
726,0.526,0.00008048,0.0000807,0.00005333,0.00006217
727,0.527,0.00008057,0.0000807,0.00005333,0.00006217
728,0.528,0.00008063,0.00008038,0.00005301,0.00006217
729,0.529,0.00008069,0.00008038,0.00005301,0.00006185
730,0.53,0.00008075,0.00008006,0.00005301,0.00006185
731,0.531,0.00008082,0.00008006,0.00005269,0.00006185
732,0.532,0.00008088,0.00007973,0.00005269,0.00006185
733,0.533,0.00008091,0.00007973,0.00005269,0.00006153
734,0.534,0.00008097,0.00007941,0.00005269,0.00006153
735,0.535,0.000081,0.00007941,0.00005237,0.00006153
736,0.536,0.00008103,0.00007909,0.00005237,0.00006153
737,0.537,0.00008106,0.00007909,0.00005204,0.00006121
738,0.538,0.00008109,0.00007877,0.00005204,0.00006153
739,0.539,0.00008112,0.00007877,0.00005204,0.00006121
740,0.54,0.00008112,0.00007845,0.00005204,0.00006121
741,0.541,0.00008115,0.00007813,0.00005172,0.00006088
742,0.542,0.00008115,0.00007813,0.00005172,0.00006088
743,0.543,0.00008115,0.00007781,0.00005172,0.00006088
744,0.544,0.00008118,0.00007749,0.00005172,0.00006088
745,0.545,0.00008115,0.00007749,0.0000514,0.00006056
746,0.546,0.00008115,0.00007749,0.0000514,0.00006088
747,0.547,0.00008115,0.00007717,0.0000514,0.00006056
748,0.548,0.00008115,0.00007717,0.00005108,0.00006056
749,0.549,0.00008112,0.00007685,0.00005108,0.00006056
750,0.55,0.00008112,0.00007653,0.00005108,0.00006024
751,0.551,0.00008109,0.00007653,0.00005108,0.00006024
752,0.552,0.00008106,0.00007621,0.00005076,0.00006024
753,0.553,0.00008106,0.00007621,0.00005076,0.00005992
754,0.554,0.000081,0.00007589,0.00005076,0.00006024
755,0.555,0.00008097,0.00007589,0.00005076,0.00005992
756,0.556,0.00008094,0.00007557,0.00005044,0.00005992
757,0.557,0.00008088,0.00007525,0.00005044,0.00005992
758,0.558,0.00008085,0.00007525,0.00005044,0.00005992
759,0.559,0.00008082,0.00007493,0.00005012,0.0000596
760,0.56,0.00008075,0.00007493,0.00005012,0.0000596
761,0.561,0.00008069,0.00007461,0.00005012,0.00005928
762,0.562,0.00008063,0.00007461,0.00005012,0.0000596
763,0.563,0.00008057,0.00007429,0.0000498,0.00005928
764,0.564,0.00008051,0.00007429,0.0000498,0.00005928
765,0.565,0.00008045,0.00007397,0.0000498,0.00005928
766,0.566,0.00008039,0.00007397,0.00004948,0.00005928
767,0.567,0.0000803,0.00007365,0.00004948,0.00005896
768,0.568,0.00008023,0.00007333,0.00004948,0.00005896
769,0.569,0.00008014,0.00007333,0.00004948,0.00005896
770,0.57,0.00008008,0.00007301,0.00004948,0.00005896
771,0.571,0.00007999,0.00007301,0.00004915,0.00005864
772,0.572,0.0000799,0.00007269,0.00004915,0.00005864
773,0.573,0.00007981,0.00007269,0.00004915,0.00005864
774,0.574,0.00007975,0.00007237,0.00004883,0.00005864
775,0.575,0.00007962,0.00007205,0.00004883,0.00005832
776,0.576,0.00007953,0.00007205,0.00004883,0.00005864
777,0.577,0.00007944,0.00007205,0.00004883,0.00005832
778,0.578,0.00007935,0.00007173,0.00004851,0.00005832
779,0.579,0.00007923,0.00007141,0.00004851,0.00005832
780,0.58,0.00007913,0.00007141,0.00004851,0.00005832
781,0.581,0.00007904,0.00007109,0.00004851,0.000058
782,0.582,0.00007892,0.00007109,0.00004819,0.000058
